Author,Title,Review,Rating,Dates,Restaurant
Stig-asaurus,Diarrhea-inducing food,"The restaurant is very unhygienic, so either you have string stomach or you do not mind the diarrhea, please avoid this restaurant.Technically speaking, this restaurant is sort of a foodcourt- there are different vendora selling food, and the owner of the restaurant sells drinks. So, perhaps there is no incentive for the vendors to keep the place clean, which is apparent from the dirty floor, stacks of unwashed plates and cutleries, fly and rats and roaches roaming around the area, and dishes that are not clean properly.I would suggest you to go to other restaurants. Though if you must insist, do note that you have been warned!Show less",1,Reviewed 8 July 2017 ,Chuan Kee Restaurant
meaningremission,Chicken rice,The chicken rice stall in this coffee shop that is run by a pair brother and sister is pretty good. This stall is always crowded with lots of patron come for take-away. The chicken is very nicely done and not too fatty.,4,Reviewed 23 January 2016 ,Chuan Kee Restaurant
kuinosanMalaysia,Best Dry Pork Noodles In Klang Valley,"This restaurant house one of the best dry pork noodles stall in Klang Valley which is operated by a middle age couple. The stall have no name and is run by 'Mou Ngah Lou' and his wife. The dry type noodles there is absolutely delicious which consist of meat balls, pork internals and served with sumptuous pork soup on the side. This noodle stall in not to be missed when in Subang Jaya area. Enjoy!Show less",5,Reviewed 18 August 2014 ,Chuan Kee Restaurant
"jmlyeongPetaling Jaya, Malaysia",Yummy Sarawak Laksa...worth the wait!,"If you miss Sarawak Laksa, head to 7th Mile Kitchen to satiate your craving. Love the laksa here till the last drop of the gravy...yummy. Be prepared to wait just as the poster on the wall says, 'Fast food is not good; Good food is not cheap; Good and cheap food is not fast.'Show less",5,Reviewed 2 July 2019 ,7th Mile Kitchen
"sueanntravelKuala Lumpur, Malaysia","Best comfort food, worth the wait.",I can eat this everyday. The kolok noodles got mild palette to it that you can eat it even if you are feeling unwell. Their Sarawak laksa also top it off the chart including the little dumplings (kiauw). I like the kiauw in soup. Overall their drinks are also very good. My favourite is their iced milk tea and kopi-o-kosong panas. Please be patient and every dish is made to order. Do take note on their facebook or shop notice of off days. Just always check on their FB before going to avoid disappointment.Show less,5,Reviewed 23 June 2019 ,7th Mile Kitchen
SyazanaK,Authentic!,I just went to Kuching in September so I dare say that the Sarawak Laksa here tastes exactly like the authentic ones I had in Kuching!,4,Reviewed 18 November 2018 ,7th Mile Kitchen
carsam c,Good Sarawak Kolok Mee,The Kolok mee & specially order char siew sauce mee is very good.Sarawak laksa for me its a bit saltish,4,Reviewed 1 July 2018 ,7th Mile Kitchen
Fyee0511,Yummy Sarawak Laksa,Very nice Sarawak cuisine in Klang valley. Prices are reasonable too. Located right opposite to Paradigm mall.,5,Reviewed 12 February 2018 ,7th Mile Kitchen
"oztraderPetaling Jaya, Malaysia",Sarawak breakfast,"I have tried many kolo mee and Sarawak Laksa in Klang Valley. This restaurant which is reasonably clean, service is pretty good and fast.The Kolo mee is definitely one of the best i tasted, the noodle is thin and Q, the sauce is balance and even the Char Siew(Sarawak Char Siew is dry type) is sweet and tender. The Laksa broth is pretty good, with the fragrant spices and tinge of sourness. But the prawns are not sweet, chicken shreads are pretty dry and egg are lumpy. You can have better Laksa elsewhere.MSG level hardly noticeable which is good.The serving are in disposable plastic bowls(?), which are not too appetizing in appearance.Can visit for their Kolo Mee.Show less",4,Reviewed 21 November 2017 ,7th Mile Kitchen
lsg181,Genuine Sarawak cuisine ,Word of mouth goes a long way for this restaurant. Those long for genuine Sarawak popular cuisine kolok noddles will definitely find their way here to satisfy their craving!,4,Reviewed 17 February 2017 ,7th Mile Kitchen
FranzCYC,Mr,Excellent and authentic Sarawak Laksa and Kolo Mee. Always crowded but now have more helpers and serve fast,5,Reviewed 21 January 2017 ,7th Mile Kitchen
"GavinLKHPetaling Jaya, Malaysia",Best Sarawak Noodles in Klang Valley,"This place is getting popular by the day and obvious reason is due to the authentic sarawak laksa, kolomee n tomato noodles. I have been going around tasting sarawak noodles but none has the variety and authenticity like this. They have done to the details include the garnishing as of what is being served in Kuching. You literally feel you are in Kuching. Come and try, speaking from a true Sarawakian here.Show less",5,Reviewed 23 October 2016 ,7th Mile Kitchen
WeeJun33,Good food but service is slow,"Kolo mee here is really nice. Noodles are springy and not reliance on soy sauce here. 
But food took 30 mins to arrive (even when not so crowded) so be prepared to wait.",4,Reviewed 11 June 2016 ,7th Mile Kitchen
"TriStupeKuala Lumpur, Malaysia",Authentic Sarawak Food Offering,"Go early or be disappointed not to be able to try the Sarawak Laksa. Always order the Kolomee RED as it meant it will have the Charsiew sauce. If you are adventurous, consider to try the tomato Kuey teow or tomato mee. They used to serve Foo chow mee and varieties of Sarawak drinks such as Matterhorn, black widow etc but dropped it off due to effort to make them. Show less",4,Reviewed 28 March 2016 ,7th Mile Kitchen
TaxMel,Pretty authentic Sarawak food/noodles,Pretty authentic Sarawak food/noodles which are priced reasonably. Place is decent like coffee shop and clean.,4,Reviewed 7 March 2016 ,7th Mile Kitchen
"Jason645888Chipping Norton, United Kingdom",Superb Sarawakian eatery.,"Every time we went there it's always full of people, so it tell it's must be good, in fact it was better than good it is excellent. Try Sarawak laksa, Kolo mee, tomatoes mee.. Yum, it's all very tasty, full of flavours but not over power that you can taste the origin taste as it should be. Lovely, just hope that I can go every day.Show less",5,Reviewed 24 February 2016 ,7th Mile Kitchen
"swim_jessKuching, Malaysia",Sarawak Food,"This is one of the good places to eat Sarawak food - namely kolo mee, Sarawak laksa and also tomato mee/kueh tiaw. This is our go to place when we have cravings of home breakfast. In my opinion, it may not serve the best Sarawak Laksa in PJ or KL but the good thing is that you have a choice of good Kolo Mee and Tomato Mee from the same shop as well.Show less",4,Reviewed 13 February 2016 ,7th Mile Kitchen
"CrystalismKuala Lumpur, Malaysia","Great Sarawakian flavours, limited bowls per day","This place serves pretty good street food and it's reasonable too. Also, it is considered quite clean compared to the usual coffeeshops. Not a bad place! It can be quite packed so be prepared to queue! I've never been to Sarawak but I believe if you're from Sarawak and you're craving for some local delights you know where to get those noodles now :) Well I have never been to Sarawak myself so I'm not sure how authentic, but the taste of the kolomee and laksa is so much win for me.Show less",5,Reviewed 12 January 2016 ,7th Mile Kitchen
"judie lPetaling Jaya, Malaysia",Breakfast,"Not many tables as its a one shoplot eatery but good to know they are providing eat, drink efficiently. Tomato noodles are special as there are not many places serving this. The curry Mee needs more taste as it is slightly diluted in soup. Overall, good to be the early !Show less",3,Reviewed 13 December 2015 ,7th Mile Kitchen
"KampungBoy1963Kuala Lumpur, Malaysia",Insufficient supply,"Hope the management reads this. 7th Mile Kitchen is a great place and the food served is very close to what you would get back home in Kuching, Sarawak. And Sundays will naturally be a packed day and that is obvious. But what is sad to experience that laksa ran out by 10.30am and no more ice lemon tea on 11th January 2015. Hope this will not be repeated in future. Be better prepared for the weekend crowd okay.Show less",3,Reviewed 11 January 2015 ,7th Mile Kitchen
"deen_nonisKuala Lumpur, Malaysia",So so,"I came in for dinner and ordered the Tomyam Meehoon Soup @ RM12.90 and also the Thai Tea. I understand that the Tomyam Meehoon Soup was supposed to come together with a drink but the drink was not served.Our bill came to a total of RM17.90;Tomyam Meehoon @ RM12.90Thai Tea @ RM5.00I managed to ask why is my Thai Tea RM5.00 instead of just a top-up of RM2.00, the lady at the counter said that the promo is only for LUNCH HOUR.Paid, took the balance and left the place without realizing that they did not serve the plain Iced Tea together with the meal.Only realized that after arriving at my next food destination.P/S: I jump restaurants to review the food in my blog, the reason I was being really in a hurry.By the way, the Tomyam Meehoon Soup tasted a little too spicy and very sour. Other than that it was OK. The Thai Tea was also OK.Show less",2,Reviewed 15 August 2019 ,Thai2eat Restaurant
Leonj59,Ok,The food was reasonably ok. The red tom yum was spicy and tasty although the green curry was overly sweet. The owner actually said next time you mention that you dont want it too sweet??!! First time i heard this.,4,Reviewed 30 January 2019 ,Thai2eat Restaurant
"jtkfochSubang Jaya, Malaysia",Tasty Thai Food,"Tasty Thai food, in a clean and simple air-con restaurant, with a reasonable pricing and no SST, but not disable friendly, due to the steps. A good variety of Thai offerings, which my family of 4 ordered at Thai2eat (total RM155.20); viz. fish cake (RM18), kangkung Thai style (RM15), red tom yam seafood soup (RM), basil leaf Australian premier beef (RM23), steam ma yau fish (add RM8) with lime, garlic & chilli (RM53), Thai Jasmine rice (RMRM2.70), Lemongrass drink (RM4), and warm water (RM0.70).Show less",4,Reviewed 20 January 2019 ,Thai2eat Restaurant
"RoadtrippersAsiaPenang, Malaysia",Not the midwest taste that I get in the midwest,I spent my college years in the midwest USA ~ Kansas to be precise and drove past this Betty Midwest Kitchen a few times and thought it would be nice to check in and some good hearty midwest American meals but to my disappointment the Classical Meatloaf tasted nothing like what I had in Kansas and my friend has the Pulled Pork Burger and it too does not remind me of those good pulled pork burgers we used to have.Service was ok and price was acceptable for its portion is quite generous.Show less,2,Reviewed 14 September 2019 ,Betty's Midwest Kitchen
