Author,Title,Review,Rating,Dates,Restaurant
"za_salehanLumut, Malaysia",Good food but Expensive,"We came early to book our table and menus for breaking fast. The food was good, however it was quite pricey compared to the portion they served. They even charged on dates (they put it on the table, we didn't order so we thought it was the courtesy of the management) for few ringgits and also the wet tissue (they don't have handwash basin for those who eats with their bare hands).Show less",3,Reviewed 24 July 2015 ,Restoran Assam House
stormlccIpoh,Expensive but mediocre = POOR,"Seriously, this is Ipoh, you have so many other choices if you aren't a Muslim if you want to enjoy good assam food (ahem...Up & Up Restaurant). Even IF you won't touch anything that doesn't have a halal sticker on it, this is NOT the place to go to because there are dozens of good spicy and sour food with a halal badge in this state and doesn't break your bank account.Now back to the food itself. Nothing stands out from this place, the taste is mediocre, the way they cook it is mediocre and worst of all, although it's name ""Assam"" suggest spicy and sour is it's center stage but it really doesn't. The curry fish head taste like......curry, quite spicy but there is NOT even a hint of ""assam"" in it. The sweet and sour chicken that we ordered were mushy and some of them quite hard because they were battered in super thick powder, fried then covered in sauce for too long before they were served. The herbal tea and the dessert were too sweet it's like they forgot they already put sugar in them and then they put MORE.I haven't even come to the worst part, the price. It's just not worth it. We ordered a set menu: 1 curry fish head, 1 plate of vege, 1 plate of chicken, 1 plate of prawns (1 prawn for 1 person), 1 plate of ""buka puasa"" yee sang (that consist of all vege) and 1 plate of sizzling tofu (that was NOT sizzling and almost COLD when it reaches the table) and the total cost per person is RM50! I can cook a piece of 300g grade 5 wagyu beef with this price...Show less",2,Reviewed 8 July 2015 ,Restoran Assam House
HYJ10,Nice local food,"As its namesake, anything cooked with sambal assam or spicy tamarind condiment is very good here. Other dishes are not exceptional but you can be assured that they won't disappoint either. The environment is good but its a little bit pricey for local food",3,Reviewed 8 May 2015 ,Restoran Assam House
hazmanch,Good food n service but overprice,"Food is good ( taste and variety), service is pleasent, ambient in restaurant is nice(5 stars). But for me it is overpriced(reason to reduce to 3 stars). If money is really not an issue, go ahead.",3,Reviewed 26 April 2015 ,Restoran Assam House
Momotei,Best !!!!,"My favorite restaurant whenever I go back to Ipoh to visit my mum. Even super star like chow Yun fatt comes here. My favorite dishes are belacan petai, green chili fried fish, stir fried vegetables, fried mixed vegetables (4 heavenly king).",5,Reviewed 20 April 2015 ,Restoran Assam House
KwanT_Ng,Traditional Food,"They offered variety of Malay food with good cooking. The restaurant wasn't that big but nice environment. However, it has limited space from one table to another table. Not convenient if the restaurant is full. Hard to walk around.",4,Reviewed 9 April 2015 ,Restoran Assam House
"AegisintJakarta, Indonesia",Very very good Chinese food in Ipoh,"What can I say, the food here is so good we have eaten there three times in the one week. It's a real gem in Ipoh. Staff are really friendly, the food is outstandingly good and the price is very reasonable. Check it out first, go oftenShow less",4,Reviewed 11 March 2015 ,Restoran Assam House
Raymondk79,Excellent!!,"I recently had been there twice, the food is quite good, service is fast, and the ambiance quite comfortable. Had ordered the paku vege with lemak, the gravy could be thicker though, but nevertheless it was worth the price.",5,Reviewed 8 March 2015 ,Restoran Assam House
Nick C,Not as good as the restaurant just opened. ,"Not as good as the first and second times we go there. The concept is unique and the food are spicy enough. But as the days go, the quality of food just dropped. I hope there are some improvement. Just for review from my point. :) Show less",3,Reviewed 24 August 2014 ,Restoran Assam House
humaira90,Super DELICIOUS,baba and nyonya asam pedas! Good and awesome. Maybe can upgrade the shop and upgrade the marketing strategy. Good food but not well known among visitor!,5,Reviewed 20 August 2014 ,Restoran Assam House
sigemuk,Come to this place if you are looking for Halal food in Ipoh,"We had the dinner menu for 10 diners, and loved every single dish! The food is not too spicy and the staff are attentive. Our favourite dishes are the assam fish and prawns.",4,Reviewed 17 June 2014 ,Restoran Assam House
syamilmsc,Assam House revisited,"Came back here for lunch after more than 5 years. Good to know the food quality still maintained very well. Staffs were attentive and quick to respond. Had their famous asam fish, udang mantis salted egg, hong kong kailan and fried egg. Rice can be refilled here... :-)Show less",5,Reviewed 18 January 2014 ,Restoran Assam House
"MikeCarmonaManila, Philippines",Good restaurant for Nyonya and Thai dishes,"Came here for lunch with clients. Everything we ordered was good, each dish tasted fresh and authentic. We tried fish-head curry, seafood tom yam soup, assam prawn, lemon chicken, thai mango salad, tofu with mango, kang kong belachan. Whew! I think I had a stroke after thinking about it. :) Must try: fish head curry, assam prawn and kang kong belachan. Service was fast, place is clean and comfortable. The best part is their value for money pricing. Will be back for sure!Show less",4,Reviewed 28 November 2013 ,Restoran Assam House
drnbMalaysia,Do not limit your calorie intake here.,"If you want to try halal nyonya cuisine, then this is the best place in Ipoh. I would recommend curry asam fish, nestum fried chicken, udang goreng. To the vege lovers, don't worry. There are variety of vegetables to choose from. Don't bother to limit your calorie intake while you are here, cause it's not going to work. You can always go for exercise later....Make sure you pre book first. Car park can be difficult sometimes. Try to avoid 1pm to 2pm. because it's always full house during that period. A nice place to treat your family members or office staff to eat, not to karaoke...Show less",5,Reviewed 20 November 2013 ,Restoran Assam House
yayaismail,Best Cuisine,variety dishes and super yummy ! but management please take alert the accommodation because it crowded with people .,5,Reviewed 20 November 2013 ,Restoran Assam House
Aziah H,awesome,My favourite is fish head curry and steam fish really satisfied with the food. The price also very reasonable. Excellent service and great environment. Really good taste and good food. Recommended to all.,4,Reviewed 23 September 2013 ,Restoran Assam House
"aljohari_hashimParit Raja, Malaysia",A wiiiiiiide variety of food,"I have to complaint about the list of menu. It's too long! (Which is good, actually).We can tell whether the chef/cook is cooking our food in a proper manner. I can say no problem with this outlet. With that long list of menus and recipes, they manage to maintain a proper method of cooking. Which results to good taste and good food.Show less",4,Reviewed 3 July 2013 ,Restoran Assam House
Azza88,Nyonya Style dishes,"Assam House serve variety of dishes and their main is assam curry & steam fish cook with ginger. 

have it for lunch or dinner :) Nyonya Recipe 
Clean + Good food + Worth Paying",5,Reviewed 5 June 2013 ,Restoran Assam House
n_hisham1966,should stick to nyonya menu,those nyonya menu is very good but not the western...its out of the western taste....should concentrate on the existing nyonya menu or perhaps add more for choice.,3,Reviewed 31 May 2013 ,Restoran Assam House
"callielimIpoh, Malaysia",The food is delicious!,"The food offered in Assam House is very tasty and price reasonable. The sambal petai and assam curry fish head is very tempting! The only thing I dislike is the restaurant which is always crowded and noisy especially in the evening. The management should look for a bigger or double shoplot to accommodate their customers because it is normally crowded during holidays and festive season. With a better atmosphere, I think everyone will be more comfortable while dining in a restaurant which served good food!Show less",4,Reviewed 12 December 2012 ,Restoran Assam House
sweetafton,Very much like home cooking.,"The food is very much like home cooking, very appetising Peranakan cuisine.  There were too many tables, I suppose to cater to a large crowd, but it means there is less chair space per person.",4,Reviewed 18 October 2012 ,Restoran Assam House
