Author,Title,Review,Rating,Dates,Restaurant
Lavin FMalaysia,"Big, comfort and good spread","Went with family for birthday gathering, enjoy 10% off on birthday deal and complimentary birthday cake:) Great food spread, live grilled BBQ items which my favor. Warmth dining area with great service.....staff are very friendly and when eating there we never felt we were being rushed and the prices were very reasonable....highly recommend the western dishes.....Show less",5.0,Reviewed 10 December 2015 ,Infusion
"ZulkiflyJamilSingapore, Singapore",Variety of Cuisines,"First day of lunch, I had ordered ala carte Nasi Goreng Kampung was terrible and became cold dish with soggy crackers.But the service staff was very attentive and helpful.I gave a constructive feedback to Team member, she noted and reflected back to her superior.On second day of dinner buffet, I was impressed by esp Nasi Goreng Kampung was served hot and all menu are delicious and fulfilling because I had full meal dishes from main dish to dessert.Well done, KSL Infusion Team.I give 4.5/5 star rates.Show less",4.0,Reviewed 6 December 2015 ,Infusion
badlishah2015Singapore,Go for the weekend buffet dinner,"as the title goes ,there was lamb on the rack , amazing and its soft and tender too what a gift . the variety spread is great and plentiful sure theres something for every one , try the meat dish , tandoori , herbal ,garlic they are great ...Show less",4.0,Reviewed 22 November 2015 ,Infusion
goerge t,Excellent Buffet!!!,Wide Range of variety. From Asian to Japanese and BBQ. Ambience was good. The price was very reasonable.,5.0,Reviewed 14 November 2015 ,Infusion
ProfZuKedah,Rude staff at the Infusion cafe,"Dirty room. Rude staff (at the cafe -the old, rainbow eyeshadowed lady). I am definitely sure -in syaa Allah- i will not ever stay here again. This rude lady treated me as if i am a beggar. Chasing me away from my table while i was eating. I paid for the service, i paid for my 4 nights stay, and just because i am old, wearing baju kurung, headscaft,...thus i have no right to sit at a particular table. Why? Do you choose certain type of people to sit at certain table? There is no sign of booking, nor label. The manager came and appologise, but what's the point? No price can pay for such attitude shown, and ambarassment caused.Show less",1.0,Reviewed 13 October 2015 ,Infusion
"oystergalSingapore, Singapore",Buffet breakfasr,"Boring, lacks variety. Nasi lemak with fried peanuts and fries silver fish with mutton(chicken) curry, plain porridge with cheap condiments, fried noodles with shredded spring onions and chilli, mee soup station with only yellow mee and funny tasting fishballs. The bao compartments only has a few baos and lo mai kai. Salad station has 3 types of fresh veg with shredded carrot and mini tomatoes. No cakes, not many choices. Stayed there for two nights, had breakfast here for two consecutive mornings I never felt this down walking down to have my breakfast. The staff are nice and efficient - only saving grace. I'll never buy the breakfast if I book the hotel rooms again. Heard there are plenty of good food just across the road, opp the hotel.Show less",3.0,Reviewed 10 September 2015 ,Infusion
PuteriSuzzanah,Breakfast,"Best ever breakfast!
Choices of food with local dishes n assorted puffs.
Great ambiences, serve good service",5.0,Reviewed 7 September 2015 ,Infusion
"freetoliveSingapore, Singapore",Merdeka Buffet,Visited Infusion this time for their Merdeka buffet.The do was delicious.But I find the variety lacking unlike their Ramadan buffet.Would have preferred to have more stations with bbq food and larger variety of seafood. The local dishes were a delight especially the curry and lontong.loved their bread pudding and am so happy they have it back on their buffet table now.Show less,4.0,Reviewed 18 August 2015 ,Infusion
"lindalF1078EPJohor Bahru, Malaysia",Not a typical hotel F&B outlet,"This is supposedly the main coffee house for KSL Hotel and serves daily buffet lunch. The buffet spread is decent and service adequate. Predominantly local fare with a sprinkling of international selections. Unfortunately, the place is run like a family restaurant rather than a hotel food and beverage outlet. Lots of extended family groups with young children and they can get quite loud. Would not recommend it - pay a little more to enjoy better choices (and definately better ambience) at any of the other 3 or 4 star hotels in town.Show less",2.0,Reviewed 21 July 2015 ,Infusion
Qing Q,Good dining,"The food is quite good, but slightly the higher side. There are many slightly cheaper alternative on the street across. Just stay safe, keep the luxury items at bay and be wary of snatch thief",3.0,Reviewed 18 July 2015 ,Infusion
719caramel,lovely Cafe,"went for Hi tea during weekend..Affordable pricing,good food,courteous staffs.Desserts went empty fast.Lol.",3.0,Reviewed 7 May 2015 ,Infusion
"s_nasadinKuala Lumpur, Malaysia","Sumptuous spread, amazing bubur","I stayed in KSL hotel for five days and four nights for work and had all my meals at the Infusion restaurant. Service wise, the staff were friendly and attentive enough including the chefs. The sumptuous buffet spread for all three main meals - breakfast, lunch and dinner had many varieties to choose from and we were really spoilt for choice. For breakfast, roti canai was freshly prepared and fried, for lunch and dinner there was even pasta, japanese selections and grilled meats/fish and roasts that were freshly cooked and served in front of us. Except for the salmon for the sushi that did not look too fresh, I was happy with the dishes that I tasted. The pasta could be more varied in its sauces or the way it could be cooked or served. What I love and remember the most about this restaurant is its sweet porridge or bubur. Everyday there would be at least three varieties of bubur (gandum,kacang merah, kacang hijau, pulut hitam) and even serawa durian cooked with a generous amount of santan, thick and creamy. To me, bubur must be cooked the traditional way with the right amount of thick santan. No such thing as cutting down on the santan as it will affect the original taste. The bubur at the Infusion restaurant was the best that I have tasted so far. Period.Show less",4.0,Reviewed 3 May 2015 ,Infusion
Geetha B,Lunch buffet,Decent spread. Had a good pick at grill corner. Dessert was ok. Not overpriced for an international buffet. Great environment. Avoid school holidays - crowded & eventually lack of staff hospitality.,3.0,Reviewed 14 March 2015 ,Infusion
roseauroraSingapore,like it but wld love to see more varieties,"i had breakfast there for 2 straight morning. i had nasi lemak for both days, only different main dish, the 2nd day was with beef rendang.. roti canai is nice too, but be sure to choose the ones they just make, if not it'll be cold & a lil hard. there's was also a congee,egg,pastries, western stations. on the 2nd day there was also lontong & waffles. but the restaurant lighting was a bit gloomy. we had to choose the windows seats for brighter view but not much to see outside.Show less",4.0,Reviewed 29 January 2015 ,Infusion
Wynnie T,Good Breakfast Spread,"Always had breakfast here when stayed at KSL Resort. Good breakfast spread but staff not so attentive. Chinese, Malay and Western combination.",4.0,Reviewed 29 November 2014 ,Infusion
"GrgeousJohor Bahru, Malaysia",Decent but also dissapointing,"We visited to have a buffet on Sunday night and were excited to try it out the very first time. The buffet mostly catered to local dishes like nasi lemak and other Chinese food the most. However the grill section is not much of a variety and so as the Japanese food section. I was quite disappointed with the wasabi which is totally tasteless. The staffs are not knowledgeable of what was served in the buffet and when I asked a general question like ""do you serve chicken here"", she said no. However I managed to find them myself. Unless they improve the variety of choices of food to match the theme of international buffet, if not, I do not think I will go back again.Show less",3.0,Reviewed 18 November 2014 ,Infusion
SamsiahKedah,Had breakfast,Good choice. Big buffet spread. You need 3 mornings to try out all the food. On the first morning a little crowded but ok. A short queue for fried eggs. A good mixture of local and western food,4.0,Reviewed 5 November 2014 ,Infusion
valmeow,Dinner is better,"Been there many times, good service only a reminder of refill water touchdown. Going again in November.  I think mainly local food, would like to see better salad variety. Mash potato, pies, fried chicken, wedges...",3.0,Reviewed 9 October 2014 ,Infusion
Yus B,Variety of food and nice ambience,The best thing about infusion is variety of foods. They also have a corner for smoker. i really enjoy having my meals here because their ambience and cozy environment.,5.0,Reviewed 15 June 2013 ,Infusion
tontotaylor,Great buffet Restaurant,Fixed price buffet is really good value. Each evening has a different theme. There is always avery large choice of dishes to suite all tastes. Food is constantly being replaced and replenished so it's always fresh.,4.0,Reviewed 20 May 2013 ,Infusion
heng l,value for money,"like the ambiance, look out for promotions, this place is very happening.. the buffet beside infusion is not bad also.. esp the cheese cakes.. always have to stand in infront of the display shelve before they got taken off by others",4.0,Reviewed 5 May 2013 ,Infusion
