Author,Review,Rating,Restaurant,Location
Hailey Shiyeu (Hailey),Definitely recommend their Hei Go and lala! Delicious with cheap price 👍,"Rated 5.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Crystal Gan,"Great food but need to expect waiting a table for 30mins to 1 hour and food will arrived after 1hr to 2hrs after ordering. Lala soup was great 1 big plate is not enough, 5 person ordered 3 big plates wasn't enough. Pat prawn Manis not bad..","Rated 4.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Zack “Zzack”,The queue usual last for 30min ~ 1Hour++.  The taste of it is okay 👌.  But after you finish up need to drink lots of lots of water cause of the ajinomoto.,"Rated 4.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Fion Pua,"5 stars for food & systematic service. Get the queue number, then no need to stand out there for queuing. Once seated, waiter will come to ask for food ordering. Food is superb nice! Worth to wait, though i am a lazy person to queue.","Rated 5.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
TT chan,Arrived at 5.40pm on Saturday.  Queued for 5 min before seated but waited 1 hour for food. It's a tiring and warm to dine here.. the lala soup is good but I will not come here for the hustle and chaos again.. haha ..price is reasonably cheap here,"Rated 3.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Anashi VALORANT,"The food was very good with a reasonable price. Staff were friendly. Overall good experience but if you are in a rush, it is highly suggested not to come here because the food will take around 30 minutes to come.","Rated 5.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
KH Tay,"Food was good. Price is fantastic lower than most.The Fried Hokkien Mee was commendable, so were the Steamed Lala.Waiting for a table is normal...up to 30mins, so take a number n wait to be called. Worth the wait.Mostly Gent & Z. 🤔Food was good. Price is fantastic lower than most.The Fried Hokkien Mee was commendable, so were the Steamed Lala.Waiting for a table is normal...up to 30mins, so take a number n wait to be …More","Rated 4.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Tan Weikiat,Food is good but ordering did not follow the queue sequence even though start queueing from 5pm. It seems they start ordering & serving food to small tables with 4-5 persons first from inside to outside and from corner to the middle. Only the queue that starts 7-8pm onwards will be using numbering.,"Rated 3.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
chien yee chee,I always love their LALA,"Rated 5.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Ted Neoh,"Food decent, service 🙅","Rated 3.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
LenaLee Ivy,"The restaurant always full with customers. Unable to call for booking, only walk in available. Went there before the restaurant opens, still need to wait for 40mins till the food served. The food are delicious and fresh but some staff are quite unattentive. Overall, its still okay for me and my friends.","Rated 4.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Ks pang Pang,"The steam lala is among the best I've eaten, the crowd should justify the taste, however at anytime the waiting can be minumum 40mins, parking is ok but the tables n place is not that clean as  the tables are placed on parking lots. You hv to take nos and wait to be given an empty table, from there onwards the waiting game starts, for me it's not really worth it coz the waiting is way too long and we are spending too much time on some roadside dishes.The steam lala is among the best I've eaten, the crowd should justify the taste, however at anytime the waiting can be minumum 40mins, parking is ok but the tables n place is not that clean as  the tables are placed on parking lots. You hv …More","Rated 4.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
sherwin wong ming shyn,"Food jus okay, but service very bad.They r too famous until they dont care how they treat customers.","Rated 1.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
chua kok hoong,"Not so delicious as b4,and quite expensive ady,come with 3 rice 120++","Rated 1.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Lim Choon Lin,Found out about this restaurant about 3 years ago. Good is tasty and priced reasonably. Long queues during weekends and have to take queue number. Their Hokkien Mee and Steam Lala is their signature dishes. Other dishes also ok depending on personal preferences,"Rated 4.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
noel leon,Super long queue starts at 5pm. Some have queued till past midnight. Strong taste in food and tables are by the roadside in the open air. They do have indoor tables but its very limited and its very warm.,"Rated 4.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Lili Wawa,Nice and cheap!,"Rated 5.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Kumar Nadarajah,Signature dish shall be their Ginger Lala and Nestum Fried Prawn. Rediculousy long queue. Went even before they open which is 5:30pm but yet only able to get our orders after an hour. I would suggest kids to bring story books to utilize the family time together. Not hand phones of course!,"Rated 4.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Jin Jin,"Food is good. Service is horrible. I ve visited this place few times and notice that They practice crowd control. They won't serve food until all tables is full then only will they serve a few tables..  Normal. Waiting time is about 1 hour after ordering for the food to arrive. Waiters are foreigner who are rude and only interest in tossing the food on the table. When asking if the food is correct order, they walk away. When asked for plate and chopstick they ignore or tell us to go grab ourself from inside the shop. (the tables are all outdoor) Occasionally they will sit and smoke in front of the shop.Food is good. Service is horrible. I ve visited this place few times and notice that They practice crowd control. They won't serve food until all tables is full then only will they serve a few tables..  Normal. Waiting time is about 1 hour …More","Rated 2.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
kienkok goh,"All star for food, minus one for service,they won’t give a damn on who come 1st.Clam cooked in wine soup is a must,do note that this is quite spicy,request for less spicy if you have to.Hokkien fried noodle is another mandatory,the aroma of rich thick dark soy gravywill stay in your mouth after every bite.Salted Oat Mantis Prawn is super flavourful,do get rice or noodle as well as it is too salty to eat alone.All star for food, minus one for service,they won’t give a damn on who come 1st. …More","Rated 4.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Steven John,"The food taste not as before, and the services was really bad, have to queue for more than 3 hours to get in, now no more token number but selected mobile number which will never tell when will be your turn.Very disappointed.","Rated 2.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Shawn Wong (Shawn),"WON'T COME AGAIN! The staff attitude is very bad and their boss attitude is even Worst! Waited for close to 1 hour only realized the staff lost our order.. Best part is, When we complain to the boss, He ignored us!!So, wats special about the food here? The so-called ""famous"" Ginger lala only, other that tat its so so only. IT IS DEFINITELY NOT WORTH COMING ALL THIS WAY FOR THIS!!WON'T COME AGAIN! The staff attitude is very bad and their boss attitude is even Worst! Waited for close to 1 hour only realized the staff lost our order.. Best part is, When we complain to the boss, He ignored us!! …More","Rated 1.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Kenl Low,"Maybe due to MCO, I have to wait for queue from 5pm until 10pm. Limited parking lot. Now they are allow for reservation. I think they are fulfilling MCO SOP. Hence, they are limited headcounts in the restaurant. Usually they do not allow reservation.","Rated 2.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Guinness Auric,"Their Lala is the best. Expect to wait 2 hours for the food. 1 hour to get your number and another hour to get your table. Other dishes worth the long wait includes the Hokkien mee and thewet kuey teow,","Rated 4.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
W KW,"Good selections of seafood.  We had kailan, fish slice gong bao, 3 seafood plate and hokkien Mee.  Food was delicious and fresh.  Service was quick.Would recommend this place for chinese seafoodGood selections of seafood.  We had kailan, fish slice gong bao, 3 seafood plate and hokkien Mee.  Food was delicious and fresh.  Service was quick. …More","Rated 4.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Little Ji Chiar,"2 hours waiting for food which is expected unfortunately left out one of our orders and to be realised after almost 3 hrs. A meal full of frustration. Overrated, not worth the wait even though taste was decent. Could have much better dining experience elsewhere.","Rated 1.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
L OH,"Strongly agree overated. Food not as expected, expensive and not worth to wait for 2hrs only for seated not incl. food serving another hour. Enrage and not recommended. Easily can find better restaurant nearby with resonable quality.","Rated 1.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
William Wong,"At 6.02 pm on Saturday, there was already a long queue. After being given a queue number, we had a drink at the bubble tea shop next door. At 7.45 pm, we got our restaurant table and ordered our food. At 8.09 pm, our food came.Food that we ordered:1. Xiong Tong Lala (clams in soup)2. Steamed Hoong Jou Choy Poh (red snapper with preserved radish)3. Nestum hay kou (mantis shrimp)4. Mee Hoon Kueh5. Mixed seafood in tomato sauce6. Blanched Choy Sum vegetableThe Xiong Tong was excellent as the soup was super delicious. No doubt, the red snapper was fresh. However, together with the plentiful topping of preserved radish, it wasn’t ground-breaking as far as taste was concerned. The batter of the Nestum Mantis Shrimp was super crunchy. Chewing it, I enjoyed the crunchiness but with so much batter and Nestum, I couldn’t get to nibble and savour any of the mantis shrimp at all!  The Mee Hoon Kueh was satisfactory. You could skip the Mixed Seafood in Tomato Sauce - the taste wasn't appealing and the prawn wasn't fresh . The Chou Sum vegetable was ordinary.At 6.02 pm on Saturday, there was already a long queue. After being given a queue number, we had a drink at the bubble tea shop next door. At 7.45 pm, we got our restaurant table and ordered our food. At 8.09 pm, our food came. …More","Rated 3.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Donnie Ng,"There is nothing to shout about except long queue, poor service, dirty environment and utensils as well as long waiting time, food quality wise, another ordinary die chao where you can find almost anywhere. Its totally overrated. Totally not recommended for family with kids and elderly. Besides, their signature dish lala is overcooked.There is nothing to shout about except long queue, poor service, dirty environment and utensils as well as long waiting time, food quality wise, another ordinary die chao where you can find almost anywhere. Its totally overrated. Totally …More","Rated 1.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Edward Tan Chin Hoong,Food is AMAZING especially the Mantis Prawns and the Hokkien Mee. However you'll have to go early to get a seat as there is a line and it will be tough to get a seat. There is also no menus so when i went i didnt really know what to order. Takes time to wait for the food to and its a bit hard to call for waiters. But even with so much negativities the food i would say is worth the wait.Food is AMAZING especially the Mantis Prawns and the Hokkien Mee. However you'll have to go early to get a seat as there is a line and it will be tough to get a seat. There is also no menus so when i went i didnt really know what to order. …More,"Rated 4.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
Jennie Eee,"I ordered through phone today, I ordered 招牌篜fish, in the end they give me garlic fish! I whatsapp the uncle and ask, he seen but no reply my message. Bad service and attitude! 👎👎👎","Rated 1.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
f e l i c i a c,Truly spicy on the steam ginger white wine lala. (Forgotten to nap a picture). Tried their sweet corn butter fried mantis shrimp and their Moonlight egg fried koay teow. Deli-cious 😋. They have occupied the next door and now can dinning in the a/c room!.,"Rated 5.0 out of 5,",Restoran Boston Baru,"1E, Jalan Kapar, Kawasan 18, Klang, Selangor"
