Author,Review,Rating,Restaurant,Location
Ollivia Lenya Sagu,"I love how friendly the workers are. Breads are made fresh. Delicious. Price range is RM25 for breakfast platter. Buns RM3-5. Drinks >RM5. Good for a self pampering session. Ambiance: no loud rumbling buzzing noise of blender, making it …MoreI love how friendly the workers are. Breads are made fresh. Delicious. Price range is RM25 for breakfast platter. Buns RM3-5. Drinks >RM5. Good for a self pampering session. Ambiance: no loud rumbling buzzing noise of blender, making it easy to sit down and chill with their awesome coffee. If they can offer more local ingredients, it will be more interesting!","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Malcolm Balla,The Australian mince beef pie is awesome... All they need to make it more authentic is Watties Tomato sauce😊,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Adrianna Ju,"I love this place! Food is fresh and delicious,staff super kind and welcoming:) Very nice atmosphere :)","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
G t,"U guys crossed a LINE. Some time ago I ordered an egg tart n it's sour, watery with chunks inside. Asked about it n was told the boss decided to carry on using the already smelly ingredient for egg tart fillings apparently to cut cost even …MoreU guys crossed a LINE. Some time ago I ordered an egg tart n it's sour, watery with chunks inside. Asked about it n was told the boss decided to carry on using the already smelly ingredient for egg tart fillings apparently to cut cost even tho employees already advised her to throw away n make new one. Went home afterwards n had a severe stomachache. Caocibai. To the owner, you lost yourself a loyal customer who's been there since day 1, quality fluctuated over the time n I'm a very understanding person so I didn't mind but u crossed a line here. Keep up the kiamsiap attitude n keep losing your loyal customers along the way. Haven't come back once ever since. Make all the excuses u want, but these words came from your own employees.Update:Not even an apology for the severe stomachache caused n even claimed I complained at the wrong shop. Had to attach a photo to prove its indeed ur shop n indeed Portuguese egg tart was a product of urs? Phew, full marks for the attitude n avoidance :)","Rated 1.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Jy Ong,"Having waited for about 40min but sadly when We queried, we were informed that they didn’t even started to prepare our breakfast yet. We also ordered a croissant sandwich (which I believe won’t take so long to prepare) but also, they …MoreHaving waited for about 40min but sadly when We queried, we were informed that they didn’t even started to prepare our breakfast yet. We also ordered a croissant sandwich (which I believe won’t take so long to prepare) but also, they haven’t started to prepare it yet after 40min has passed. The reason being that there was another “big” reservation going on so they didn’t have time to prepare our breakfast. We were never being informed of that when we made our orders. We are so disappointed and we canceled our order. It is really a bad experience having being waited so long but have to walk out without having eaten our breakfast.","Rated 1.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Tan Seng Leong,"Nice pastries, coffee and ambience. Recommended for a quick bite or to hang out with friends.","Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
JY S,Cosy environment & superb pastries & bread + breakfast too. Love it.,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Natalie Lynette,"The sourdough bread and buns are well made and worth the price. Cakes are a no no, dry and just lack of smth which I can't describe. To the owner, perhaps you can advise the blonde lady manning the counter. She is pretty but lack customer …MoreThe sourdough bread and buns are well made and worth the price. Cakes are a no no, dry and just lack of smth which I can't describe. To the owner, perhaps you can advise the blonde lady manning the counter. She is pretty but lack customer service, doesn't smile & when I ask her what's the difference between the sourdough bread she just flatly says the same. I really don't like to get served by her.Response to owner : I have tried the Callebaut chocolate & tiramisu & lemon poppy seed. Wait a minute, quite some time ago I've also tried the cempedak cheese cake. To be fair, the cempedak cheese cake is GOOD. The Callebaut chocolate was a letdown, I was so excited with the name itself as it suggests quality ingredient is used to make this cake.","Rated 3.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Zaz Zaz,"Rm18 for the pasta. Portion so small I literally finished in two gulps. Not worth the money at all. For 18 at least add more pasta. The meat less is understandable, but how much would a little more pasta n olive oil cost lol. Hogs and such …MoreRm18 for the pasta. Portion so small I literally finished in two gulps. Not worth the money at all. For 18 at least add more pasta. The meat less is understandable, but how much would a little more pasta n olive oil cost lol. Hogs and such charge rm15 for triple the portion of your pasta. That's how overpriced your product is. Doesn't even taste that good","Rated 1.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Angelina Kim,"Very delicately crafted breads and pies. Love the variety, ambience and food quality. Owner is very open to constructive feedback and goes the extra mile to make amends. This is my to-go bakery in town and I visit a few times per week!","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
M W,Excellent choice for breads and bakery items. We love their breakfast. Can sit outside and bring our dog as well flowing a walk in Marina Central Park.,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
J Y Bong,Food is nice. Cosy atmosphere.,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Hang Fui Koo,Nice food and coffee! There dishes always come with surprises with good quality. Miri city really need more good artisan bakery and cafe like this one!,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Emily Chng,A great breakfast place. This place serves quality and delicious food which we really enjoyed. Hopefully to visit again when we are back in Miri.,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Honglim Lim,"Magnificent bread and coffee! Freshly and meticulously prepared by owner, the best you can get. There is also single origin bean for a special treat","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Priscilla Joan Kab,Cozy & comfortable place to enjoy brunch,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Hwee Chin Ong,"Nice and cozy cafe. Good freshly baked breads and banana cakes, but I personally think the new innovations are mostly quite disappointing and space for improvement.","Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Shope Jimoh,Best collection and quality of pastries in Miri.A must visit!,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Thomas Chai,"If you're the type who prefer thick and strong coffee, this is the place for you.","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Janette O'keefe,"Great place to stop and have a snack, especially if you're missing some of home's comforts. Bread is exceptional!!","Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Funyan,Price a bit high yet lots of healthy bread and dish,"Rated 3.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Clement Tang,Aircon is nice & cold. 🍞 overpriced.,"Rated 2.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Stzu Heng Voon,"This is a western style bread shop where one csn have specialty buns, bread etc and good nice drink, good for youngsters to relax.","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
keith chin,Good place for quick coffee. And the bread variety is great!,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Locksley Ng 2,Warm and cosy café. Great place to eat bread and drink coffee,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Judith ALushzka Tela,"The ambience, the artisan coffee and baked goods, Crumbs should make me their ambassador 😂","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Shi Yu Wong,"Really delicious bread, try their Bagel and Hot Cross Bun best ive had.","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Lee Boon Kiew,A place where u can find healthier breads in Miri. The breads cost more than the regular breads.,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Steve Dexter,Nice but hard to park. Better use Grab,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
kelvin wei,"Nice Food and Nice Service, Keep It Up.. Will Go Again..","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Peter Jalong Usang,Comfortable & romantic place to bring your live ones for a date,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Beatrice L Ding,Awesome food. Great coffee.,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Emmanuel Lo,First visit and I love it,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Chin yu min,Delicious food 🍲,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Ching Choy Yee,"Expensive bakery... Rm30+ for a loaf of sourdough bread? 😂😂.  Consumers, get real...","Rated 2.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
abdul rahman sepawie,Non halal on food but coffee was good,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Joseph Wong,Possibly the best bread in town!,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Maureen Lim,Great coffee and real sourdough bread.,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
john michael,yummy and relax,"Rated 3.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Henry Ambong,Food was good and clean place.. Service good,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Kien-Ping Chung,My fav brunch place in Miri,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Jellytea Enterprise,Love their sourdough bread.,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Catherine Kho,Cool area to have coffee.,"Rated 3.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
HTTIRE SHOP,Not my type. Food needs improvement.,"Rated 2.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Michael J,Ambience. Food.,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
hanif arif,Cool cafe,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Mark Muyyar,Nice food,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
evelyn yee,Delicious breakfast 👍,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
James Jok Imang,Varieties of bread to choose,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Mawar Jingga,Nice,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Yus Neo,Nice,"Rated 3.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
HS Teo,Good,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Peter Lim,Nice picolo latte,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Christopher Teo,nice place and breads,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Than Thomas,Nice,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Ahsoon,best coffee,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Kenny tay (ken),Place to relax,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
ng vun yen,,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Meng Yang Ng,Kelateh cuisine and there's a very decent nasi kerabu with ayam goreng rempah. Ventilation isn't great so your clothes might be infused with some of the aroma after eating here.,"Rated 4.0 out of 5,",'D' Selera Kelate,"Lot 2357, Ground Floor, Jalan Datuk Edward Jeli, Piasau Link, 98000, Miri, Sarawak"
teapot bear,Now name changed to Nas'r Cafe,"Rated 5.0 out of 5,",'D' Selera Kelate,"Lot 2357, Ground Floor, Jalan Datuk Edward Jeli, Piasau Link, 98000, Miri, Sarawak"
Albinus Goyem,The food is not bad & it's really stands out as it's name. Halal food from East Malaysia.,"Rated 3.0 out of 5,",'D' Selera Kelate,"Lot 2357, Ground Floor, Jalan Datuk Edward Jeli, Piasau Link, 98000, Miri, Sarawak"
ADRIAN JAMIT,East Coast dining in Miri. Teh Tarik only RM1.50,"Rated 5.0 out of 5,",'D' Selera Kelate,"Lot 2357, Ground Floor, Jalan Datuk Edward Jeli, Piasau Link, 98000, Miri, Sarawak"
Zulkefli BerkatHaus,They have change the name or new management take over and change the name,"Rated 3.0 out of 5,",'D' Selera Kelate,"Lot 2357, Ground Floor, Jalan Datuk Edward Jeli, Piasau Link, 98000, Miri, Sarawak"
mohammad hassan,good food,"Rated 5.0 out of 5,",'D' Selera Kelate,"Lot 2357, Ground Floor, Jalan Datuk Edward Jeli, Piasau Link, 98000, Miri, Sarawak"
Hanafi Nadzri,Great food👍,"Rated 3.0 out of 5,",'D' Selera Kelate,"Lot 2357, Ground Floor, Jalan Datuk Edward Jeli, Piasau Link, 98000, Miri, Sarawak"
jacky feffry,(Translated by Google) Deceive this shop .. Xbukak pon .. Dah ttup xmok padah ..... Kbye .... Lain kali mun ttup padah ... Bru orang x kecam mu ... Pahe dok .. …More(Translated by Google) Deceive this shop .. Xbukak pon .. Dah ttup xmok padah ..... Kbye .... Lain kali mun ttup padah ... Bru orang x kecam mu ... Pahe dok ..(Original)Nipu kedai ini.. Xbukak pon.. Dah ttup xmok padah..... Kbye.... Lain kali mun ttup padah... Bru orang x kecam mu... Pahe dok..,"Rated 1.0 out of 5,",'D' Selera Kelate,"Lot 2357, Ground Floor, Jalan Datuk Edward Jeli, Piasau Link, 98000, Miri, Sarawak"
Zainuri Hamzah,(Translated by Google) Kelantan food restaurant in Miri. Ok's food.(Original) …More(Translated by Google) Kelantan food restaurant in Miri. Ok's food.(Original)Restoran makanan Kelantan di Miri. Makanan Ok.,"Rated 3.0 out of 5,",'D' Selera Kelate,"Lot 2357, Ground Floor, Jalan Datuk Edward Jeli, Piasau Link, 98000, Miri, Sarawak"
WASLI MATASIN,(Translated by Google) Green rice + spices are best(Original) …More(Translated by Google) Green rice + spices are best(Original)Nasi kerabu  + ayam berempah  best👍,"Rated 4.0 out of 5,",'D' Selera Kelate,"Lot 2357, Ground Floor, Jalan Datuk Edward Jeli, Piasau Link, 98000, Miri, Sarawak"
Mohd Suhaidi Salleh,(Translated by Google) Can try the east coast cuisine(Original) …More(Translated by Google) Can try the east coast cuisine(Original)Boleh cuba masakan pantai timur,"Rated 4.0 out of 5,",'D' Selera Kelate,"Lot 2357, Ground Floor, Jalan Datuk Edward Jeli, Piasau Link, 98000, Miri, Sarawak"
